model,ds_ns,speed_kmh,period_slots,omega_per_frame,horizon,pred_nmse_db,zoh_nmse_db,filt_nmse_db,wiener_ema_db,wiener_param_db,wiener_psd_db,wiener_genie_db
cdl_c,300.0,30.0,40,12.225762628051477,1,1.5326343189622742,2.4702360772401697,-18.36340871806763,11.070277236636167,-0.17776819250756076,-2.2116390591831827,-2.8610327457169222
cdl_c,300.0,30.0,40,12.225762628051477,2,2.1959193952051788,3.2844234889865023,-18.36340871806763,13.226203260021222,0.3132015916903477,-2.015045716350112,-2.6775487211230358
cdl_c,300.0,30.0,40,12.225762628051477,3,2.579194866878151,3.386680899771577,-18.36340871806763,13.014504758668677,0.35019174651227064,-1.7665038256918444,-2.384822139800175
cdl_c,300.0,30.0,40,12.225762628051477,4,2.8381043175697696,3.265586805679982,-18.36340871806763,11.042832426981562,0.38513951221338816,-1.5420755149823686,-2.1785587894465728
cdl_c,300.0,30.0,40,12.225762628051477,6,2.9526933784408325,3.1527188071555576,-18.36340871806763,5.092847685689347,0.3224573615771131,-1.536551057638037,-2.296188279586271
cdl_c,300.0,30.0,40,12.225762628051477,8,2.87762415416533,3.035426461442065,-18.36340871806763,4.394615566905731,0.2633625810160471,-1.5173779588445298,-2.3128997215281073
cdl_c,300.0,30.0,40,12.225762628051477,12,2.8895870938768424,2.8568857850290756,-18.36340871806763,-1.2224551838758893,0.20920338459796187,-1.1205600177756314,-1.8845989759363369
cdl_c,300.0,30.0,40,12.225762628051477,16,2.928527285048535,2.300131701708089,-18.36340871806763,-1.6144433198028003,0.14199602782346657,-1.3213757904340508,-2.3600600541550176
cdl_c,300.0,60.0,10,6.1128813140257385,1,-1.5935151768956368,1.5382901904632063,-19.078365178166294,4.537263515923325,-1.70511673339711,-5.049607826352437,-6.575576161244355
cdl_c,300.0,60.0,10,6.1128813140257385,2,2.0749641246330186,2.295301258119893,-19.078365178166294,4.346843206267917,0.4814428438386728,-2.262609923047689,-3.13842343723874
cdl_c,300.0,60.0,10,6.1128813140257385,3,2.854461739330722,2.2356569713079772,-19.078365178166294,4.543780661052349,0.6985977770364418,-2.1434412559420988,-2.860879845666573
cdl_c,300.0,60.0,10,6.1128813140257385,4,2.9960701586893235,3.1587206536593015,-19.078365178166294,4.466895712200504,0.5697059173160496,-2.024907308284912,-2.7990263925832104
cdl_c,300.0,60.0,10,6.1128813140257385,6,2.8245065849247952,3.1246827243721342,-19.078365178166294,1.9765266990243122,0.35038166835437556,-1.5229313483668305,-2.232495535233977
cdl_c,300.0,60.0,10,6.1128813140257385,8,2.8408632117164414,3.210810662538517,-19.078365178166294,5.080682563914958,0.2650606112357478,-1.4022363415539754,-2.169977825369308
cdl_c,300.0,60.0,10,6.1128813140257385,12,2.9740538148605418,3.6824971314289456,-19.078365178166294,-0.14055816377587776,0.1419603716164736,-1.1729266527948772,-1.905923188331124
cdl_c,300.0,60.0,10,6.1128813140257385,16,2.886042427676042,3.4433832426816697,-19.078365178166294,-0.43343239409731116,0.12408431225423602,-0.9528961021244032,-1.767646528360152
cdl_c,300.0,60.0,40,24.451525256102954,1,1.8096065990195878,2.8708687819807355,-18.25969039941703,4.211317235620337,0.016331016453314903,-2.661160000637122,-3.5049738323938247
cdl_c,300.0,60.0,40,24.451525256102954,2,2.4132621888129377,3.5075649881229283,-18.25969039941703,4.602681876340386,0.22546666863828418,-2.3979806655492295,-3.188292765024131
cdl_c,300.0,60.0,40,24.451525256102954,3,2.636909417677339,3.575544645255096,-18.25969039941703,4.495006551889227,0.4295936008600165,-1.9565268106006801,-2.723622709828333
cdl_c,300.0,60.0,40,24.451525256102954,4,2.7159107615350617,3.3552547207997154,-18.25969039941703,3.1567723286661464,0.5103055808508455,-1.6210904663976082,-2.2779937366676952
cdl_c,300.0,60.0,40,24.451525256102954,6,2.8645289090536834,2.86065419870906,-18.25969039941703,0.7464319208919759,0.36425748848388034,-1.4259098144292608,-2.1550352790972473
cdl_c,300.0,60.0,40,24.451525256102954,8,2.8651971918384973,2.6527520938590374,-18.25969039941703,0.9788423821063474,0.29589643540282184,-1.4120285420735157,-2.165146479314756
cdl_c,300.0,60.0,40,24.451525256102954,12,2.8458224719689884,2.7151772048022815,-18.25969039941703,0.9303178086289172,0.19623226047798745,-1.2021605455675646,-1.978016693577841
cdl_c,300.0,60.0,40,24.451525256102954,16,2.841376971511402,2.5896014122018416,-18.25969039941703,-1.0162845090896189,0.14146211505741502,-0.9995119969711235,-1.8942914538259035
cdl_c,300.0,120.0,10,12.225762628051477,1,1.203597824947606,2.4190128707590515,-18.395148081337062,16.755279619552557,-0.4850769626126056,-2.6981619664004297,-3.538366582957239
cdl_c,300.0,120.0,10,12.225762628051477,2,2.0098151610657746,2.962628161871427,-18.395148081337062,16.325315037554823,0.0917952397975106,-2.291903848969759,-2.9940509464709786
cdl_c,300.0,120.0,10,12.225762628051477,3,2.314159851236371,3.0125455909250114,-18.395148081337062,13.712185599509922,0.30874760022770886,-2.1021206527553558,-2.853137856189867
cdl_c,300.0,120.0,10,12.225762628051477,4,2.4469833061666995,3.3562096679691544,-18.395148081337062,8.437660726427957,0.39438192407494954,-1.9081700850769518,-2.6144366434992894
cdl_c,300.0,120.0,10,12.225762628051477,6,2.740619195416805,3.479167978631965,-18.395148081337062,7.26954364642212,0.3332933617049456,-1.675612918901912,-2.407798707746608
cdl_c,300.0,120.0,10,12.225762628051477,8,2.8563521446403586,3.4150598964912566,-18.395148081337062,6.702566963938885,0.2868962068502213,-1.6113616965437896,-2.481248786431091
cdl_c,300.0,120.0,10,12.225762628051477,12,2.805700980239822,2.9025024238564963,-18.395148081337062,-1.1683956309682537,0.21373956834617666,-1.1862263213775617,-2.05114630282356
cdl_c,300.0,120.0,10,12.225762628051477,16,2.8818063505350304,2.726263187029876,-18.395148081337062,-1.3658070526934465,0.2005132462294008,-1.1690495766461133,-2.2618937551616085
cdl_c,300.0,120.0,40,48.90305051220591,1,1.7213678777559576,3.3231019274703995,-18.108292244357603,8.62173120660237,-0.14967004707838974,-2.413049517466081,-3.1787759833219202
cdl_c,300.0,120.0,40,48.90305051220591,2,2.6183509543128385,3.457319993124165,-18.108292244357603,8.776758094717596,0.776732657670919,-1.7781249840949018,-2.4514006090155798
cdl_c,300.0,120.0,40,48.90305051220591,3,2.6408729379867024,2.693083670233337,-18.108292244357603,5.8989335257654885,0.616613612418082,-1.532582098178508,-2.1203325421477963
cdl_c,300.0,120.0,40,48.90305051220591,4,2.7379154591781307,2.415294420492336,-18.108292244357603,4.885234626343381,0.5597659045813631,-1.375744449198411,-1.9701268317735743
cdl_c,300.0,120.0,40,48.90305051220591,6,2.773742611502143,3.3890195610497766,-18.108292244357603,2.9361072377487583,0.3312324357724651,-1.456041709689722,-2.1197655457584443
cdl_c,300.0,120.0,40,48.90305051220591,8,2.749552190317772,2.7582150889786927,-18.108292244357603,0.24545739279562623,0.2182653439886073,-1.4089175248230754,-2.1330875610879207
cdl_c,300.0,120.0,40,48.90305051220591,12,2.8891820151805203,2.861751039728003,-18.108292244357603,-1.1255383624479645,0.18352398678748408,-1.2914464196531226,-2.195191192500564
cdl_c,300.0,120.0,40,48.90305051220591,16,2.8759238040625856,2.9305153863211046,-18.108292244357603,-1.3894102768136882,0.10807045996533296,-1.1926989135957111,-2.2626459409235586
cdl_e,2064.0,10.0,10,1.018813552337623,1,-13.173925805999499,-1.4412853703978945,-20.58461348981286,-12.269676931742708,-11.80992653093356,-11.142059295643952,-12.564322481510207
cdl_e,2064.0,10.0,10,1.018813552337623,2,-8.68969370867544,3.566970345403526,-20.58461348981286,-9.65207342072436,-8.445901508621104,-8.08640199641651,-9.954235793474325
